DateTime,ExternalT,ExternalRH,ExternalPw,RoomT,RoomRH,RoomPw,DelPw,Season,RetrofitStatus,HomeID,BuiltType,BuiltYear,Occupants,Income,RoomType,RoomDPT
2016-11-24T07:00:00Z,7.1,74,0.74,16,68,1.24,-0.43,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,10.1
2015-04-22T08:00:00Z,9.7,91,1.1,19.5,60,1.36,-0.23,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,11.6
2016-05-21T16:00:00Z,12.4,74,1.07,21.8,64,1.68,-0.57,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14.8
2015-12-02T18:00:00Z,7.3,91,0.93,18.8,66,1.44,-0.49,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,12.4
2016-07-04T01:00:00Z,8.8,86,0.98,21.4,65,1.65,-0.62,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14.5
2015-03-12T14:00:00Z,7.4,93,0.96,18.8,58,1.23,-0.26,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,10.3
2016-07-07T17:00:00Z,19.8,68,1.57,24.8,63,1.99,-0.4,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,17.4
2015-10-30T11:00:00Z,11.8,88,1.22,20.6,64,1.55,-0.3,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13.5
2016-02-23T22:00:00Z,-2.2,92,0.48,18.4,64,1.34,-0.81,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,11.3
2015-05-19T18:00:00Z,9.7,60,0.72,18.5,59,1.26,-0.53,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,10.4
2015-05-25T22:00:00Z,11.5,79,1.07,21,63,1.57,-0.51,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,13.7
2015-03-24T22:00:00Z,1.8,87,0.61,16.6,59,1.11,-0.5,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,8.5
2015-03-29T15:00:00Z,7,88,0.88,17.4,65,1.28,-0.4,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,10.8
2015-09-09T16:00:00Z,14.5,72,1.19,21.1,60,1.51,-0.27,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13.1
2016-11-01T09:00:00Z,7.8,77,0.82,19.4,76,1.71,-0.82,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,15
2016-09-23T08:00:00Z,12.8,71,1.05,20.1,70,1.65,-0.58,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14.5
2016-02-22T10:00:00Z,4.9,74,0.64,17.1,68,1.32,-0.64,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,11.1
2016-06-04T19:00:00Z,15.5,79,1.39,24.3,56,1.72,-0.29,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,15.1
2016-04-14T09:00:00Z,8.3,86,0.94,19.1,68,1.5,-0.53,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13
2016-11-02T03:00:00Z,2,94,0.66,19.6,72,1.64,-0.9,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14.4
2016-04-26T03:00:00Z,1,80,0.53,18.4,64,1.36,-0.77,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,11.5
2015-09-26T18:00:00Z,12.5,86,1.24,21.5,60,1.54,-0.27,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13.4
2016-12-10T08:00:00Z,8.3,86,0.95,19.6,76,1.73,-0.68,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,15.2
2016-04-04T13:00:00Z,9.7,84,1.01,17.4,64,1.28,-0.26,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,10.6
2016-08-19T10:00:00Z,13.7,95,1.49,22,69,1.82,-0.29,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,16
2016-05-18T12:00:00Z,12.3,70,1,22,61,1.61,-0.56,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14.2
2016-06-27T15:00:00Z,17.6,54,1.09,22.9,65,1.81,-0.72,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,15.9
2015-11-26T07:00:00Z,10.5,96,1.21,18.5,70,1.49,-0.23,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13
2016-08-23T03:00:00Z,14.4,96,1.58,23.5,75,2.18,-0.55,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,18.9
2015-10-19T14:00:00Z,11.6,87,1.19,21.1,72,1.84,-0.59,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,16
2016-10-13T06:00:00Z,10.3,91,1.15,19.2,68,1.52,-0.33,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13.2
2016-03-28T02:00:00Z,1.5,90,0.61,15.6,60,1.06,-0.41,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,7.8
2016-04-16T08:00:00Z,4.2,76,0.63,18.2,66,1.39,-0.7,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,11.7
2016-03-15T21:00:00Z,7,86,0.86,19.6,59,1.35,-0.45,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,11.3
2016-04-30T15:00:00Z,10.7,57,0.73,18.4,64,1.35,-0.58,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,11.5
2016-10-28T12:00:00Z,14.1,96,1.54,20.6,74,1.8,-0.23,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,15.8
2016-06-25T09:00:00Z,14.7,76,1.27,22.8,70,1.93,-0.61,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,16.9
2015-03-07T03:00:00Z,9.7,78,0.94,18.4,59,1.22,-0.26,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,10.2
,16.8,78,1.48,23.8,69,2.03,-0.53,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,17.7
2015-05-19T15:00:00Z,9.3,61,0.71,17.9,59,1.21,-0.47,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,9.8
2016-04-24T09:00:00Z,8.6,66,0.74,20,62,1.45,-0.66,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,12.5
2015-12-17T02:00:00Z,13.6,88,1.37,20.3,72,1.7,-0.32,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,15
2015-10-17T18:00:00Z,10,76,0.93,19.8,63,1.44,-0.5,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,12.4
2015-05-26T15:00:00Z,14.9,59,1,20.6,62,1.5,-0.48,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,13.1
2015-02-28T11:00:00Z,7.7,82,0.86,17.8,60,1.19,-0.29,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,9.8
2016-03-21T10:00:00Z,6,80,0.75,16.8,64,1.24,-0.46,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,10.1
2016-03-04T04:00:00Z,0.1,90,0.55,14.7,68,1.14,-0.56,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,8.8
2015-02-27T01:00:00Z,1.2,90,0.6,17.9,56,1.13,-0.49,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,9
2015-03-07T11:00:00Z,12.6,80,1.17,18.2,62,1.28,-0.11,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,10.8
2016-02-15T23:00:00Z,2.4,72,0.52,14.9,66,1.13,-0.57,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,8.5
2016-06-30T02:00:00Z,9.6,87,1.04,23.2,66,1.89,-0.82,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,16.6
2016-09-29T11:00:00Z,14.2,66,1.06,21.5,69,1.78,-0.7,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,15.6
2015-10-21T14:00:00Z,14.3,92,1.5,19.7,71,1.62,-0.12,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14.2
2016-10-03T07:00:00Z,13.6,80,1.23,20,66,1.56,-0.28,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13.5
2015-09-20T04:00:00Z,12.6,78,1.13,21.2,65,1.64,-0.45,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14.4
2016-11-01T16:00:00Z,8.6,71,0.79,19.6,70,1.59,-0.78,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14
2015-12-15T12:00:00Z,10.4,92,1.16,18.7,67,1.45,-0.26,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,12.5
2015-04-21T20:00:00Z,8.4,73,0.8,20.1,56,1.33,-0.52,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,11.1
2016-07-01T02:00:00Z,10.2,90,1.13,22.9,72,2,-0.84,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,17.5
2016-08-13T11:00:00Z,16.8,70,1.33,22.8,72,2,-0.64,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,17.5
2015-05-05T13:00:00Z,11.4,57,0.77,18.5,57,1.21,-0.43,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,9.9
2016-04-02T06:00:00Z,5.6,92,0.83,17.4,66,1.31,-0.43,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,10.9
2015-06-29T05:00:00Z,13.1,74,1.11,22.3,55,1.49,-0.33,Non-Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,12.9
2015-05-25T14:00:00Z,15.2,75,1.3,20,62,1.46,-0.16,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,12.6
2016-11-16T02:00:00Z,8.9,82,0.94,19.3,74,1.67,-0.67,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14.7
2016-01-06T02:00:00Z,5.6,95,0.86,18.5,74,1.57,-0.66,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13.7
2015-04-30T20:00:00Z,4.5,82,0.69,18.4,52,1.11,-0.4,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,8.3
2015-06-22T08:00:00Z,11.4,74,1.01,21.6,57,1.47,-0.44,Non-Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,12.7
2016-01-19T10:00:00Z,4.9,100,0.87,16.5,68,1.28,-0.36,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,10.6
2015-05-01T10:00:00Z,9.4,59,0.7,19.9,51,1.19,-0.45,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,9.5
,7.2,75,0.76,21.5,54,1.4,-0.62,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,12
2015-03-28T20:00:00Z,8.7,90,1.01,17.1,65,1.27,-0.26,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,10.5
2015-12-21T08:00:00Z,8.2,87,0.94,19.2,71,1.58,-0.55,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13.8
2015-10-21T01:00:00Z,11.9,94,1.31,19.1,69,1.53,-0.18,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13.3
2015-12-02T09:00:00Z,12.4,88,1.27,20,66,1.54,-0.24,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13.4
2016-10-07T01:00:00Z,10.6,74,0.95,19.7,60,1.39,-0.38,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,11.8
2015-03-30T02:00:00Z,3.8,83,0.67,15.1,61,1.05,-0.43,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,7.7
2016-11-07T19:00:00Z,5.2,84,0.74,18.1,70,1.46,-0.66,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,12.5
2016-05-07T10:00:00Z,9.3,92,1.08,20.6,69,1.67,-0.51,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14.7
2015-06-02T09:00:00Z,11.5,86,1.16,19.3,57,1.27,-0.1,Non-Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,10.6
2015-05-11T03:00:00Z,11.3,80,1.07,20.2,63,1.49,-0.45,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,12.9
2016-12-09T03:00:00Z,13.8,84,1.31,21.3,76,1.92,-0.54,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,16.8
2016-03-28T11:00:00Z,7.6,68,0.7,15.8,58,1.05,-0.32,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,7.7
2016-11-01T04:00:00Z,8.1,82,0.89,19.6,76,1.74,-0.79,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,15.3
2015-02-28T07:00:00Z,7.4,87,0.9,17.9,58,1.18,-0.25,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,9.6
2015-06-28T03:00:00Z,15,86,1.46,22.8,62,1.73,-0.23,Non-Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,15.2
2016-04-13T04:00:00Z,0.9,93,0.61,17.5,69,1.4,-0.73,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,11.8
2015-04-13T01:00:00Z,4.3,77,0.64,18.6,61,1.31,-0.62,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,11
2015-10-20T19:00:00Z,11.2,91,1.21,20.9,65,1.61,-0.37,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14.1
2016-03-28T08:00:00Z,3.5,86,0.67,15,59,1.01,-0.32,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,7.2
2015-06-11T07:00:00Z,13.1,75,1.13,22.5,51,1.4,-0.25,Non-Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,12
2016-10-25T13:00:00Z,13.2,80,1.21,20,68,1.59,-0.33,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13.9
2016-01-02T19:00:00Z,7.8,96,1.02,17.4,68,1.35,-0.31,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,11.4
2015-04-10T06:00:00Z,0.7,86,0.55,20.9,58,1.44,-0.83,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,12.4
2016-09-01T00:00:00Z,10.6,83,1.06,22.6,66,1.82,-0.75,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,16
2016-02-21T11:00:00Z,11.5,94,1.28,17.2,73,1.42,-0.13,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,12.2
2016-04-05T18:00:00Z,10.1,58,0.71,19.3,64,1.42,-0.7,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,12.2
2015-06-16T16:00:00Z,20.6,62,1.52,23,56,1.58,-0.06,Non-Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,13.8
2016-12-09T12:00:00Z,13.2,82,1.24,20.2,75,1.78,-0.5,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,15.6
2016-12-03T16:00:00Z,6.6,82,0.8,16.6,69,1.31,-0.47,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,10.9
2016-07-25T00:00:00Z,12.7,85,1.25,22.5,63,1.72,-0.45,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,15.1
2016-06-19T00:00:00Z,13.1,88,1.33,21.1,68,1.69,-0.37,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14.9
2015-06-30T10:00:00Z,23.9,50,1.48,26.2,56,1.92,-0.39,Non-Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,16.8
2015-11-26T23:00:00Z,10.9,94,1.24,21.6,70,1.82,-0.53,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,16
2016-04-05T22:00:00Z,8,72,0.77,19,65,1.42,-0.63,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,12.1
2016-04-16T01:00:00Z,1.4,85,0.57,18.3,66,1.39,-0.78,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,11.8
2015-09-21T18:00:00Z,11.3,88,1.17,21.2,64,1.6,-0.4,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14
,15.7,78,1.38,24.7,63,1.96,-0.56,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,17.2
2016-04-11T21:00:00Z,7.8,94,0.99,17.3,68,1.35,-0.36,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,11.4
2016-07-16T02:00:00Z,15.2,89,1.54,24.1,72,2.16,-0.57,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,18.7
2015-11-15T02:00:00Z,14.6,87,1.44,18.8,71,1.55,-0.09,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13.5
2016-03-31T20:00:00Z,6.8,69,0.68,18.5,54,1.15,-0.49,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,9
2016-02-25T22:00:00Z,2.8,73,0.55,15.4,66,1.15,-0.55,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,9
2016-01-03T19:00:00Z,5.8,94,0.87,16.9,66,1.27,-0.37,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,10.5
2015-03-10T02:00:00Z,3.6,81,0.64,19.2,58,1.28,-0.62,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,10.9
2015-05-30T19:00:00Z,9.9,90,1.09,22.2,53,1.43,-0.33,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,12.3
2015-04-17T11:00:00Z,11.5,70,0.95,18.5,56,1.18,-0.22,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,9.4
2016-09-06T02:00:00Z,19.4,80,1.79,24.5,77,2.36,-0.54,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,20.1
2015-05-21T04:00:00Z,5.7,91,0.83,19.9,63,1.45,-0.56,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,12.6
2016-03-11T18:00:00Z,10.9,73,0.95,18.2,66,1.38,-0.42,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,11.8
2015-04-07T11:00:00Z,15.4,60,1.05,20.5,66,1.57,-0.46,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,13.8
2016-10-12T11:00:00Z,12.2,80,1.14,19.4,65,1.48,-0.31,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,12.8
2015-10-01T13:00:00Z,15.3,76,1.32,22.3,59,1.61,-0.26,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14.1
2015-03-25T13:00:00Z,8.2,55,0.6,14.5,56,0.91,-0.33,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,5.9
2016-03-03T15:00:00Z,7,80,0.8,16.3,65,1.2,-0.39,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,9.7
2015-09-13T07:00:00Z,11.6,88,1.2,21,68,1.69,-0.43,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14.8
,7.8,81,0.86,19.1,66,1.45,-0.6,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,12.5
2015-12-08T04:00:00Z,9.7,80,0.96,20.8,69,1.69,-0.66,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14.8
2015-02-28T08:00:00Z,7,87,0.87,17.9,59,1.19,-0.28,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,9.8
2016-09-16T03:00:00Z,9.8,91,1.11,21.9,74,1.93,-0.82,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,17
2016-10-02T02:00:00Z,4.6,98,0.83,19.9,71,1.65,-0.77,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14.5
2015-09-21T10:00:00Z,12.4,83,1.2,21.8,64,1.67,-0.45,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14.7
2015-06-09T18:00:00Z,13.6,58,0.89,22.1,48,1.28,-0.38,Non-Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,10.7
2015-10-03T14:00:00Z,10.1,70,0.86,20.5,66,1.59,-0.67,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14
2015-12-03T17:00:00Z,3.2,96,0.74,17.3,66,1.31,-0.56,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,11
2015-12-25T15:00:00Z,6.7,98,0.96,19.7,67,1.53,-0.55,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13.3
2016-09-28T18:00:00Z,18.1,76,1.56,22.3,72,1.96,-0.4,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,17.2
2016-09-22T16:00:00Z,14.9,58,0.99,20.7,66,1.62,-0.59,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14.2
2016-02-22T06:00:00Z,2.3,88,0.63,16.4,70,1.31,-0.65,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,11
2015-03-23T10:00:00Z,7.9,82,0.87,15.9,63,1.15,-0.28,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,8.8
2015-04-24T04:00:00Z,2.2,100,0.72,19.9,59,1.37,-0.61,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,11.6
2015-10-01T10:00:00Z,15,76,1.3,23,64,1.82,-0.48,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,15.9
2015-03-13T11:00:00Z,6.8,71,0.7,17,58,1.18,-0.5,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,8.6
2016-08-28T19:00:00Z,15.7,79,1.41,24,68,2.04,-0.6,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,17.8
2016-11-29T02:00:00Z,2.1,88,0.63,19,68,1.5,-0.76,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13
2016-09-10T07:00:00Z,11.6,84,1.15,21.4,72,1.85,-0.65,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,16.2
2016-06-11T03:00:00Z,13.4,96,1.47,23.5,67,1.93,-0.43,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,17
2016-02-04T04:00:00Z,9.9,94,1.14,16.6,65,1.23,-0.06,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,10
2016-08-21T22:00:00Z,17.9,92,1.88,22.4,75,2.04,-0.17,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,17.8
2015-06-16T09:00:00Z,15.4,72,1.26,21.6,56,1.45,-0.19,Non-Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,12.5
2016-10-23T21:00:00Z,9.1,86,0.99,18.8,63,1.38,-0.35,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,11.6
2016-07-01T15:00:00Z,12.2,73,1.04,23.1,66,1.86,-0.78,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,16.4
2016-07-12T08:00:00Z,12.3,80,1.14,23.9,71,2.1,-0.9,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,18.3
2015-10-12T12:00:00Z,12,63,0.88,20.8,61,1.5,-0.6,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13
2016-01-24T19:00:00Z,14.9,74,1.25,19.2,68,1.52,-0.24,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13.2
2016-09-11T22:00:00Z,16.2,84,1.54,23,71,1.99,-0.4,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,17.4
2016-09-14T19:00:00Z,14.7,92,1.54,22.7,71,1.95,-0.4,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,17.1
2016-06-29T11:00:00Z,15.6,75,1.34,22.5,67,1.82,-0.46,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,16
,6.8,82,0.81,22.9,56,1.57,-0.7,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13.7
2016-10-13T10:00:00Z,11.9,78,1.08,20.2,65,1.53,-0.42,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13.3
2016-07-02T09:00:00Z,14.3,66,1.08,22.2,70,1.89,-0.76,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,16.6
,0.2,92,0.57,19.8,49,1.11,-0.57,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,8.7
2015-12-07T15:00:00Z,13.4,80,1.23,20.2,64,1.52,-0.26,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13.3
2016-08-25T17:00:00Z,17.4,54,1.06,23,59,1.66,-0.55,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14.6
2016-10-08T18:00:00Z,12.5,94,1.36,19.6,67,1.53,-0.16,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13.3
2016-10-02T15:00:00Z,14.3,70,1.14,20.4,65,1.57,-0.4,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13.7
2016-02-19T01:00:00Z,2.5,89,0.65,17,68,1.31,-0.63,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,11
2015-09-21T20:00:00Z,10.2,93,1.16,21.2,64,1.6,-0.4,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14
2016-04-09T17:00:00Z,5.8,63,0.58,18.7,58,1.25,-0.63,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,10.1
2015-06-15T10:00:00Z,16.2,61,1.12,22.1,52,1.4,-0.26,Non-Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,11.9
2016-04-25T22:00:00Z,3,66,0.5,18.2,62,1.28,-0.81,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,10.7
,5.2,90,0.8,19.1,61,1.35,-0.53,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,11.5
2016-06-25T05:00:00Z,12.3,90,1.29,22.2,69,1.85,-0.54,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,16.2
,13,83,1.24,20.5,62,1.51,-0.24,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13.1
2016-05-03T19:00:00Z,11.7,50,0.68,20.7,58,1.42,-0.7,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,12.2
2015-03-01T22:00:00Z,1.9,85,0.6,16.8,50,0.93,-0.32,Heating,Pre Retrofit,H04,MT,1994,4,16604,Other Rooms,6.3
2015-10-10T18:00:00Z,11.1,80,1.05,20.1,64,1.51,-0.44,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,13.2
2015-09-12T10:00:00Z,13.7,66,1.03,23.2,64,1.83,-0.74,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,16
2016-11-08T12:00:00Z,5.6,92,0.84,17.2,67,1.31,-0.42,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,11
2016-02-06T21:00:00Z,4.2,79,0.65,17.3,62,1.22,-0.58,Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,9.9
2016-06-03T14:00:00Z,17.5,50,0.99,24.2,54,1.65,-0.62,Non-Heating,Post Retrofit,H04,MT,1994,4,16604,Other Rooms,14.4
